nome_dataset,nome_classificador,metrica,resultado_1,resultado_2,resultado_3,resultado_4,resultado_5,resultado_6,resultado_7,resultado_8,resultado_9,resultado_10,resultado_11,resultado_12,resultado_13,resultado_14,resultado_15,resultado_16,resultado_17,resultado_18,resultado_19,resultado_20
iris,perceptron,ACC,0.9,0.9333333333333333,0.06666666666666667,0.7,0.9,0.9333333333333333,0.06666666666666667,0.7,0.9,0.9333333333333333,0.06666666666666667,0.7,0.9,0.9333333333333333,0.06666666666666667,0.7,0.9,0.9333333333333333,0.06666666666666667,0.7
iris,perceptron,F1,0.47368421052631576,0.9282296650717703,0.041666666666666664,0.699666295884316,0.47368421052631576,0.9282296650717703,0.041666666666666664,0.699666295884316,0.47368421052631576,0.9282296650717703,0.041666666666666664,0.699666295884316,0.47368421052631576,0.9282296650717703,0.041666666666666664,0.699666295884316,0.47368421052631576,0.9282296650717703,0.041666666666666664,0.699666295884316
iris,svm,ACC,1.0,0.5,0.9666666666666667,0.3333333333333333,1.0,0.5,0.9666666666666667,0.3333333333333333,1.0,0.5,0.9666666666666667,0.3333333333333333,1.0,0.5,0.9666666666666667,0.3333333333333333,1.0,0.5,0.9666666666666667,0.3333333333333333
iris,svm,F1,1.0,0.3333333333333333,0.9647473560517039,0.25,1.0,0.3333333333333333,0.9647473560517039,0.25,1.0,0.3333333333333333,0.9647473560517039,0.25,1.0,0.3333333333333333,0.9647473560517039,0.25,1.0,0.3333333333333333,0.9647473560517039,0.25
iris,bayes,ACC,0.9666666666666667,1.0,0.9,0.9666666666666667,0.9666666666666667,1.0,0.9,0.9666666666666667,0.9666666666666667,1.0,0.9,0.9666666666666667,0.9666666666666667,1.0,0.9,0.9666666666666667,0.9666666666666667,1.0,0.9,0.9666666666666667
iris,bayes,F1,0.6470588235294118,1.0,0.47368421052631576,0.9657142857142857,0.6470588235294118,1.0,0.47368421052631576,0.9657142857142857,0.6470588235294118,1.0,0.47368421052631576,0.9657142857142857,0.6470588235294118,1.0,0.47368421052631576,0.9657142857142857,0.6470588235294118,1.0,0.47368421052631576,0.9657142857142857
iris,trees,ACC,0.8333333333333334,0.9666666666666667,1.0,0.7,0.8333333333333334,0.9666666666666667,1.0,0.7,0.8333333333333334,0.9666666666666667,1.0,0.7,0.8333333333333334,0.9666666666666667,1.0,0.7,0.8333333333333334,0.9666666666666667,1.0,0.7
iris,trees,F1,0.45454545454545453,0.6444444444444445,1.0,0.4117647058823529,0.45454545454545453,0.6444444444444445,1.0,0.4117647058823529,0.45454545454545453,0.6444444444444445,1.0,0.4117647058823529,0.45454545454545453,0.6444444444444445,1.0,0.4117647058823529,0.45454545454545453,0.6444444444444445,1.0,0.4117647058823529
iris,knn,ACC,0.9666666666666667,0.8333333333333334,1.0,1.0,0.9666666666666667,0.8333333333333334,1.0,1.0,0.9666666666666667,0.8333333333333334,1.0,1.0,0.9666666666666667,0.8333333333333334,1.0,1.0,0.9666666666666667,0.8333333333333334,1.0,1.0
iris,knn,F1,0.9663299663299663,0.45454545454545453,1.0,1.0,0.9663299663299663,0.45454545454545453,1.0,1.0,0.9663299663299663,0.45454545454545453,1.0,1.0,0.9663299663299663,0.45454545454545453,1.0,1.0,0.9663299663299663,0.45454545454545453,1.0,1.0
