nome_dataset,nome_classificador,metrica,resultado_1,resultado_2,resultado_3,resultado_4,resultado_5,resultado_6,resultado_7,resultado_8,resultado_9,resultado_10,resultado_11,resultado_12,resultado_13,resultado_14,resultado_15,resultado_16,resultado_17,resultado_18,resultado_19,resultado_20
spambase,perceptron,f1_score,0.8875547559449312,0.8850867594965801,0.9006550602463725,0.8399189179921026,0.9021242972040693,0.9017310169331784,0.9229797658089854,0.8951181391927922,0.8844546258339362,0.8962011896903412,0.8733025442777114,0.885329677178113,0.8844152026454233,0.8877538570747235,0.8932599742038395,0.8924821714680657,0.864268970378506,0.8674669867947179,0.8700687317578382,0.8993682579414745
spambase,perceptron,accuracy,0.8913043478260869,0.8913043478260869,0.9032608695652173,0.8510869565217392,0.9077090119435396,0.907608695652174,0.925,0.8989130434782608,0.8913043478260869,0.9011943539630836,0.8782608695652174,0.8913043478260869,0.8880434782608696,0.8923913043478261,0.8990228013029316,0.8989130434782608,0.8728260869565218,0.8728260869565218,0.8760869565217392,0.9044516829533116
spambase,svm,f1_score,0.9233449818900069,0.9332786491677336,0.922250759671807,0.926828436923613,0.9390097295094493,0.9279474107048118,0.9277921670198571,0.9161373927696833,0.9392767022578303,0.9378542510121457,0.9179381463733716,0.9288971326995903,0.936297856976819,0.926984126984127,0.9330279232111693,0.9342493784158915,0.9365564177697199,0.9227141816467497,0.9313801371663616,0.9283279277831888
spambase,svm,accuracy,0.9260869565217391,0.9369565217391305,0.925,0.9315217391304348,0.9435396308360477,0.9326086956521739,0.9304347826086956,0.9195652173913044,0.9434782608695652,0.9413680781758957,0.9217391304347826,0.933695652173913,0.9391304347826087,0.9304347826086956,0.9370249728555917,0.9380434782608695,0.9402173913043478,0.9271739130434783,0.933695652173913,0.9326818675352877
spambase,bayes,f1_score,0.7998145730449755,0.8272608437314319,0.8367590279354985,0.7989013704358404,0.8103496913018172,0.7967802157606966,0.8345292413714762,0.7923361006883919,0.8368825592762262,0.8208681214421252,0.8300460410390496,0.8087065832263001,0.8095375548171029,0.8060781750317361,0.8170047007901278,0.8103092783505155,0.8046850445531109,0.8350071736011477,0.8313541692537126,0.7973745966559108
spambase,bayes,accuracy,0.8,0.8282608695652174,0.8369565217391305,0.8,0.8121606948968513,0.7978260869565217,0.8347826086956521,0.7923913043478261,0.8391304347826087,0.8219326818675353,0.8304347826086956,0.8097826086956522,0.8097826086956522,0.8065217391304348,0.8186753528773073,0.8108695652173913,0.8054347826086956,0.8369565217391305,0.8315217391304348,0.7980456026058632
spambase,trees,f1_score,0.9091032176143621,0.9115639719311737,0.907990799079908,0.9165217391304348,0.9240970958723477,0.9213402336657764,0.9164371388312,0.9119967035554508,0.9320164709719504,0.9160340045234459,0.9015390368687347,0.9167260539597832,0.9235234783169706,0.9109230929647119,0.9225036640180243,0.9077694235588972,0.9261337120318749,0.9205816009037784,0.9286360698125404,0.9325655710748879
spambase,trees,accuracy,0.9119565217391304,0.9163043478260869,0.9119565217391304,0.9217391304347826,0.9294245385450597,0.9260869565217391,0.9195652173913044,0.9152173913043479,0.9369565217391305,0.9207383279044516,0.9054347826086957,0.9228260869565217,0.9271739130434783,0.9152173913043479,0.9272529858849077,0.9130434782608695,0.9304347826086956,0.925,0.9315217391304348,0.9359391965255157
spambase,knn,f1_score,0.9037153322867608,0.8936982557672213,0.8962012400910446,0.8935367986011763,0.8981553154058808,0.9009608499942419,0.9032627184165765,0.8990918513096,0.909026369168357,0.8978509430552872,0.8997021789007875,0.8979600942887485,0.9000863877576206,0.8983098420126405,0.9017957386488369,0.9020588924138224,0.9020588924138224,0.8998637576612858,0.901799965892542,0.8992545335899947
spambase,knn,accuracy,0.907608695652174,0.9,0.9,0.9010869565217391,0.9044516829533116,0.9065217391304348,0.907608695652174,0.9032608695652173,0.9152173913043479,0.9033659066232356,0.9043478260869565,0.9054347826086957,0.9043478260869565,0.9032608695652173,0.9077090119435396,0.907608695652174,0.907608695652174,0.9054347826086957,0.9054347826086957,0.9055374592833876
