nome_dataset,nome_classificador,metrica,resultado_1,resultado_2,resultado_3,resultado_4,resultado_5,resultado_6,resultado_7,resultado_8,resultado_9,resultado_10,resultado_11,resultado_12,resultado_13,resultado_14,resultado_15,resultado_16,resultado_17,resultado_18,resultado_19,resultado_20
insurance,LogisticRegression,Acuracia,0.8544776119402985,0.8619402985074627,0.8432835820895522,0.8470149253731343,0.8656716417910447,0.8544776119402985,0.8432835820895522,0.8544776119402985,0.8395522388059702,0.8171641791044776,0.8432835820895522,0.8619402985074627,0.8283582089552238,0.8880597014925373,0.832089552238806,0.8731343283582089,0.8134328358208955,0.832089552238806,0.8619402985074627,0.8694029850746269
insurance,LogisticRegression,F1-Score,0.8481986815009203,0.8548945068060868,0.839081687007515,0.8412045543940501,0.8627253145745767,0.8540710402007717,0.8396682611759345,0.8517629716707493,0.8388994681200341,0.8099407509233197,0.8361502310464816,0.8592185178006074,0.8226531713537306,0.8864556499452672,0.8285297243699968,0.8669374139634777,0.8039467040798007,0.827868299484069,0.8598716853347115,0.865492217249917
insurance,DecisionTree,Acuracia,0.8097014925373134,0.8283582089552238,0.8507462686567164,0.8283582089552238,0.8171641791044776,0.8059701492537313,0.8246268656716418,0.8246268656716418,0.835820895522388,0.8059701492537313,0.8134328358208955,0.7798507462686567,0.8395522388059702,0.8544776119402985,0.8432835820895522,0.8470149253731343,0.8134328358208955,0.8470149253731343,0.8283582089552238,0.8582089552238806
insurance,DecisionTree,F1-Score,0.8099135635131072,0.8289835603188832,0.8518589254095285,0.8285076570906457,0.8172520965865834,0.8087684072497179,0.8250107933859833,0.8263229680703984,0.8361253743167703,0.8064184059407864,0.8133133130228966,0.7821100202200514,0.8395963558716164,0.855160932545246,0.8430925195224389,0.8474366419257349,0.811097602667818,0.8471558692880753,0.828518503137579,0.857846852926547
insurance,RandomForest,Acuracia,0.9029850746268657,0.8880597014925373,0.9029850746268657,0.8880597014925373,0.8992537313432836,0.8955223880597015,0.914179104477612,0.9067164179104478,0.8880597014925373,0.8843283582089553,0.8805970149253731,0.8805970149253731,0.8880597014925373,0.9328358208955224,0.8843283582089553,0.9067164179104478,0.8432835820895522,0.8805970149253731,0.8992537313432836,0.914179104477612
insurance,RandomForest,F1-Score,0.9013633790512579,0.8877769276131564,0.9024542385515709,0.8880839313702513,0.8981085821360256,0.8951240738210492,0.9142252534842756,0.905951231624133,0.8876108399353582,0.8831494120766311,0.8788579645672918,0.8798984873042329,0.8870723492924987,0.9325101532394868,0.8841393791191379,0.9057835540838735,0.8399150705058143,0.8808222871655706,0.8990041591938492,0.9128498507436474
insurance,KNeighbors,Acuracia,0.8134328358208955,0.8432835820895522,0.8134328358208955,0.7910447761194029,0.8544776119402985,0.8283582089552238,0.8432835820895522,0.8208955223880597,0.8097014925373134,0.8544776119402985,0.7910447761194029,0.8246268656716418,0.7985074626865671,0.8582089552238806,0.8134328358208955,0.835820895522388,0.7985074626865671,0.7873134328358209,0.8507462686567164,0.8395522388059702
insurance,KNeighbors,F1-Score,0.8113834407519614,0.8388986964817491,0.8069218797236621,0.7892090779662878,0.8525651994167934,0.8274197771752444,0.8403948965281313,0.8169613198067698,0.8066670089549514,0.8510138927318923,0.7841111389473265,0.8217668531286041,0.7961033424063779,0.8576231397126919,0.8108667679857486,0.8327278144310283,0.7942672096214171,0.7845452240615043,0.8489529547235667,0.8341196566551218
insurance,SVM,Acuracia,0.9029850746268657,0.917910447761194,0.9104477611940298,0.8843283582089553,0.8955223880597015,0.9067164179104478,0.9067164179104478,0.9104477611940298,0.8843283582089553,0.8917910447761194,0.8656716417910447,0.8880597014925373,0.8805970149253731,0.9402985074626866,0.8880597014925373,0.8955223880597015,0.8507462686567164,0.8992537313432836,0.8955223880597015,0.9104477611940298
insurance,SVM,F1-Score,0.9009203147106357,0.9165297784898799,0.909046604138898,0.8835551357314911,0.894315212337881,0.9061917319254372,0.9067876159151564,0.9088209034735308,0.8840126904739986,0.8895972838295513,0.8618604667269023,0.8866187095308786,0.8793460443447502,0.9398839030445704,0.8871768150547681,0.8929893880982603,0.8467420146343163,0.8990468871318931,0.8945699228307924,0.9089203344595217
