dataset,classifier,metric,experimento,experimento_num,valor,author
agaricus-lepiota,naive_bayes,accuracy,v1,1,0.7047872340425532,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v2,2,0.6906028368794326,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v3,3,0.6923758865248227,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v4,4,0.7118794326241135,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v5,5,0.725177304964539,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v6,6,0.7056737588652482,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v7,7,0.723404255319149,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v8,8,0.7313829787234043,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v9,9,0.6897163120567376,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v10,10,0.6764184397163121,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v11,11,0.726063829787234,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v12,12,0.699468085106383,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v13,13,0.6950354609929078,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v14,14,0.6923758865248227,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v15,15,0.7056737588652482,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v16,16,0.6897163120567376,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v17,17,0.6888297872340425,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v18,18,0.7012411347517731,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v19,19,0.7109929078014184,vitor--garcia
agaricus-lepiota,naive_bayes,accuracy,v20,20,0.7322695035460993,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v1,1,0.6059167463140986,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v2,2,0.5840070672050197,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v3,3,0.5692927292234051,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v4,4,0.6038739528214526,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v5,5,0.6309383588535532,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v6,6,0.5978903243540407,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v7,7,0.6058629587155964,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v8,8,0.6325531441398728,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v9,9,0.5792390493445594,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v10,10,0.5815917440282923,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v11,11,0.6214415657056591,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v12,12,0.5878574931424907,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v13,13,0.587466829965299,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v14,14,0.5833584365403346,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v15,15,0.6037917900973339,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v16,16,0.5843160377358491,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v17,17,0.5903804671132608,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v18,18,0.5871385360608644,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v19,19,0.5870359140219662,vitor--garcia
agaricus-lepiota,naive_bayes,f1_score,v20,20,0.6395937367752856,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v1,1,0.921099290780142,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v2,2,0.9086879432624112,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v3,3,0.9592198581560284,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v4,4,0.9636524822695036,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v5,5,0.9414893617021276,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v6,6,0.953900709219858,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v7,7,0.8723404255319149,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v8,8,0.8856382978723404,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v9,9,0.9219858156028368,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v10,10,0.9689716312056738,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v11,11,0.9565602836879432,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v12,12,0.7854609929078015,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v13,13,0.9512411347517732,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v14,14,0.874113475177305,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v15,15,0.9601063829787234,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v16,16,0.9547872340425532,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v17,17,0.948581560283688,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v18,18,0.9166666666666666,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v19,19,0.952127659574468,vitor--garcia
agaricus-lepiota,perceptron,accuracy,v20,20,0.8546099290780141,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v1,1,0.9136652783785666,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v2,2,0.8991436446103431,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v3,3,0.9562040838375108,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v4,4,0.9610609723137856,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v5,5,0.935717616177664,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v6,6,0.9505896623761708,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v7,7,0.8474025974025974,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v8,8,0.8677354818712568,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v9,9,0.9151578141239538,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v10,10,0.9676859347874662,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v11,11,0.9520197920961826,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v12,12,0.7853793537227769,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v13,13,0.948908962590062,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v14,14,0.8574170277766898,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v15,15,0.9577385635607508,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v16,16,0.9523922623357814,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v17,17,0.947080120748954,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v18,18,0.9079007713154056,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v19,19,0.9485874027657736,vitor--garcia
agaricus-lepiota,perceptron,f1_score,v20,20,0.8256082293850586,vitor--garcia
agaricus-lepiota,svm,accuracy,v1,1,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v2,2,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v3,3,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v4,4,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v5,5,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v6,6,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v7,7,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v8,8,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v9,9,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v10,10,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v11,11,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v12,12,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v13,13,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v14,14,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v15,15,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v16,16,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v17,17,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v18,18,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v19,19,1.0,vitor--garcia
agaricus-lepiota,svm,accuracy,v20,20,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v1,1,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v2,2,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v3,3,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v4,4,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v5,5,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v6,6,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v7,7,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v8,8,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v9,9,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v10,10,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v11,11,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v12,12,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v13,13,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v14,14,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v15,15,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v16,16,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v17,17,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v18,18,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v19,19,1.0,vitor--garcia
agaricus-lepiota,svm,f1_score,v20,20,1.0,vitor--garcia
bank,decision_tree,accuracy,v1,1,0.6970751069383353,rafael-leonardo
bank,decision_tree,accuracy,v1,1,0.887292817679558,ana--beatriz
bank,decision_tree,accuracy,v2,2,0.7264973933594878,rafael-leonardo
bank,decision_tree,accuracy,v2,2,0.8949115044247787,ana--beatriz
bank,decision_tree,accuracy,v3,3,0.7114373280452191,rafael-leonardo
bank,decision_tree,accuracy,v3,3,0.8971238938053098,ana--beatriz
bank,decision_tree,accuracy,v4,4,0.76247349560995,rafael-leonardo
bank,decision_tree,accuracy,v4,4,0.8716814159292036,ana--beatriz
bank,decision_tree,accuracy,v5,5,0.8167619890205963,rafael-leonardo
bank,decision_tree,accuracy,v5,5,0.8926991150442478,ana--beatriz
bank,decision_tree,accuracy,v6,6,0.6406719766901756,rafael-leonardo
bank,decision_tree,accuracy,v6,6,0.8707182320441988,ana--beatriz
bank,decision_tree,accuracy,v7,7,0.6405037793568373,rafael-leonardo
bank,decision_tree,accuracy,v7,7,0.8893805309734514,ana--beatriz
bank,decision_tree,accuracy,v8,8,0.8475936549006519,rafael-leonardo
bank,decision_tree,accuracy,v8,8,0.8827433628318584,ana--beatriz
bank,decision_tree,accuracy,v9,9,0.7052607665667464,rafael-leonardo
bank,decision_tree,accuracy,v9,9,0.8838495575221239,ana--beatriz
bank,decision_tree,accuracy,v10,10,0.683571186115974,rafael-leonardo
bank,decision_tree,accuracy,v10,10,0.8860619469026548,ana--beatriz
bank,decision_tree,accuracy,v11,11,0.8339910600634808,rafael-leonardo
bank,decision_tree,accuracy,v11,11,0.8629834254143647,ana--beatriz
bank,decision_tree,accuracy,v12,12,0.6468120802242333,rafael-leonardo
bank,decision_tree,accuracy,v12,12,0.8915929203539823,ana--beatriz
bank,decision_tree,accuracy,v13,13,0.760647873857265,rafael-leonardo
bank,decision_tree,accuracy,v13,13,0.8960176991150443,ana--beatriz
bank,decision_tree,accuracy,v14,14,0.6348367243706485,rafael-leonardo
bank,decision_tree,accuracy,v14,14,0.8860619469026548,ana--beatriz
bank,decision_tree,accuracy,v15,15,0.7558633372079036,rafael-leonardo
bank,decision_tree,accuracy,v15,15,0.8893805309734514,ana--beatriz
bank,decision_tree,accuracy,v16,16,0.6723895261595273,rafael-leonardo
bank,decision_tree,accuracy,v16,16,0.8751381215469614,ana--beatriz
bank,decision_tree,accuracy,v17,17,0.7422446689592549,rafael-leonardo
bank,decision_tree,accuracy,v17,17,0.8971238938053098,ana--beatriz
bank,decision_tree,accuracy,v18,18,0.7659291124032185,rafael-leonardo
bank,decision_tree,accuracy,v18,18,0.8860619469026548,ana--beatriz
bank,decision_tree,accuracy,v19,19,0.7581780316719838,rafael-leonardo
bank,decision_tree,accuracy,v19,19,0.8915929203539823,ana--beatriz
bank,decision_tree,accuracy,v20,20,0.7669411552705472,rafael-leonardo
bank,decision_tree,accuracy,v20,20,0.8727876106194691,ana--beatriz
bank,decision_tree,f1_score,v1,1,0.7531224179014425,rafael-leonardo
bank,decision_tree,f1_score,v1,1,0.6853783231083845,ana--beatriz
bank,decision_tree,f1_score,v2,2,0.7998006614846072,rafael-leonardo
bank,decision_tree,f1_score,v2,2,0.6525763478443795,ana--beatriz
bank,decision_tree,f1_score,v3,3,0.5725748849810677,rafael-leonardo
bank,decision_tree,f1_score,v3,3,0.7441626219131812,ana--beatriz
bank,decision_tree,f1_score,v4,4,0.5612949766666201,rafael-leonardo
bank,decision_tree,f1_score,v4,4,0.6710458623502102,ana--beatriz
bank,decision_tree,f1_score,v5,5,0.5851425491090891,rafael-leonardo
bank,decision_tree,f1_score,v5,5,0.6931572040941301,ana--beatriz
bank,decision_tree,f1_score,v6,6,0.6703340587582635,rafael-leonardo
bank,decision_tree,f1_score,v6,6,0.6408839779005524,ana--beatriz
bank,decision_tree,f1_score,v7,7,0.5363719956207698,rafael-leonardo
bank,decision_tree,f1_score,v7,7,0.6884262769697388,ana--beatriz
bank,decision_tree,f1_score,v8,8,0.7524368235715782,rafael-leonardo
bank,decision_tree,f1_score,v8,8,0.7096348011587457,ana--beatriz
bank,decision_tree,f1_score,v9,9,0.706862201801654,rafael-leonardo
bank,decision_tree,f1_score,v9,9,0.6838687115951441,ana--beatriz
bank,decision_tree,f1_score,v10,10,0.6956054741407722,rafael-leonardo
bank,decision_tree,f1_score,v10,10,0.6602334636029586,ana--beatriz
bank,decision_tree,f1_score,v11,11,0.7187857427918565,rafael-leonardo
bank,decision_tree,f1_score,v11,11,0.6514906832298137,ana--beatriz
bank,decision_tree,f1_score,v12,12,0.5038114900555859,rafael-leonardo
bank,decision_tree,f1_score,v12,12,0.733798076923077,ana--beatriz
bank,decision_tree,f1_score,v13,13,0.5903354960577576,rafael-leonardo
bank,decision_tree,f1_score,v13,13,0.6915795586527294,ana--beatriz
bank,decision_tree,f1_score,v14,14,0.6406714643358318,rafael-leonardo
bank,decision_tree,f1_score,v14,14,0.7259275611873961,ana--beatriz
bank,decision_tree,f1_score,v15,15,0.7403676364979476,rafael-leonardo
bank,decision_tree,f1_score,v15,15,0.6718931475029035,ana--beatriz
bank,decision_tree,f1_score,v16,16,0.6265535721015348,rafael-leonardo
bank,decision_tree,f1_score,v16,16,0.6662031732975595,ana--beatriz
bank,decision_tree,f1_score,v17,17,0.5435028652311622,rafael-leonardo
bank,decision_tree,f1_score,v17,17,0.7226509020971408,ana--beatriz
bank,decision_tree,f1_score,v18,18,0.5001496031488982,rafael-leonardo
bank,decision_tree,f1_score,v18,18,0.6838162635362512,ana--beatriz
bank,decision_tree,f1_score,v19,19,0.7581785228924798,rafael-leonardo
bank,decision_tree,f1_score,v19,19,0.6851651788252686,ana--beatriz
bank,decision_tree,f1_score,v20,20,0.6089857040800389,rafael-leonardo
bank,decision_tree,f1_score,v20,20,0.6836419518281271,ana--beatriz
bank,knn,accuracy,v1,1,0.7991536056585666,rafael-leonardo
bank,knn,accuracy,v1,1,0.8861878453038674,ana--beatriz
bank,knn,accuracy,v2,2,0.6004925780885502,rafael-leonardo
bank,knn,accuracy,v2,2,0.8949115044247787,ana--beatriz
bank,knn,accuracy,v3,3,0.6260799566251145,rafael-leonardo
bank,knn,accuracy,v3,3,0.870575221238938,ana--beatriz
bank,knn,accuracy,v4,4,0.6264583818243175,rafael-leonardo
bank,knn,accuracy,v4,4,0.8595132743362832,ana--beatriz
bank,knn,accuracy,v5,5,0.6037075435537821,rafael-leonardo
bank,knn,accuracy,v5,5,0.8960176991150443,ana--beatriz
bank,knn,accuracy,v6,6,0.6664062774036548,rafael-leonardo
bank,knn,accuracy,v6,6,0.8795580110497238,ana--beatriz
bank,knn,accuracy,v7,7,0.826453107254034,rafael-leonardo
bank,knn,accuracy,v7,7,0.8838495575221239,ana--beatriz
bank,knn,accuracy,v8,8,0.6372395948739848,rafael-leonardo
bank,knn,accuracy,v8,8,0.8661504424778761,ana--beatriz
bank,knn,accuracy,v9,9,0.6319583651279742,rafael-leonardo
bank,knn,accuracy,v9,9,0.8871681415929203,ana--beatriz
bank,knn,accuracy,v10,10,0.7749581428820462,rafael-leonardo
bank,knn,accuracy,v10,10,0.8938053097345132,ana--beatriz
bank,knn,accuracy,v11,11,0.8476638148234693,rafael-leonardo
bank,knn,accuracy,v11,11,0.8795580110497238,ana--beatriz
bank,knn,accuracy,v12,12,0.8089983544449204,rafael-leonardo
bank,knn,accuracy,v12,12,0.8738938053097345,ana--beatriz
bank,knn,accuracy,v13,13,0.6706142524894946,rafael-leonardo
bank,knn,accuracy,v13,13,0.8915929203539823,ana--beatriz
bank,knn,accuracy,v14,14,0.6044359248626611,rafael-leonardo
bank,knn,accuracy,v14,14,0.8761061946902655,ana--beatriz
bank,knn,accuracy,v15,15,0.7690165727978135,rafael-leonardo
bank,knn,accuracy,v15,15,0.8904867256637168,ana--beatriz
bank,knn,accuracy,v16,16,0.8015949701343096,rafael-leonardo
bank,knn,accuracy,v16,16,0.8861878453038674,ana--beatriz
bank,knn,accuracy,v17,17,0.6795600677212379,rafael-leonardo
bank,knn,accuracy,v17,17,0.8871681415929203,ana--beatriz
bank,knn,accuracy,v18,18,0.8266412841671437,rafael-leonardo
bank,knn,accuracy,v18,18,0.8882743362831859,ana--beatriz
bank,knn,accuracy,v19,19,0.6213599368912706,rafael-leonardo
bank,knn,accuracy,v19,19,0.8860619469026548,ana--beatriz
bank,knn,accuracy,v20,20,0.7986349845406293,rafael-leonardo
bank,knn,accuracy,v20,20,0.8683628318584071,ana--beatriz
bank,knn,f1_score,v1,1,0.7523618746711175,rafael-leonardo
bank,knn,f1_score,v1,1,0.5217904322175195,ana--beatriz
bank,knn,f1_score,v2,2,0.7601722266668252,rafael-leonardo
bank,knn,f1_score,v2,2,0.5197270922461762,ana--beatriz
bank,knn,f1_score,v3,3,0.7700512986740302,rafael-leonardo
bank,knn,f1_score,v3,3,0.5116694599498595,ana--beatriz
bank,knn,f1_score,v4,4,0.7292640883429252,rafael-leonardo
bank,knn,f1_score,v4,4,0.4774019400328649,ana--beatriz
bank,knn,f1_score,v5,5,0.6506826764042254,rafael-leonardo
bank,knn,f1_score,v5,5,0.52049476345251,ana--beatriz
bank,knn,f1_score,v6,6,0.7675537982856635,rafael-leonardo
bank,knn,f1_score,v6,6,0.5097873566931208,ana--beatriz
bank,knn,f1_score,v7,7,0.623098895762547,rafael-leonardo
bank,knn,f1_score,v7,7,0.5124682195228434,ana--beatriz
bank,knn,f1_score,v8,8,0.615197379374789,rafael-leonardo
bank,knn,f1_score,v8,8,0.5156892696641651,ana--beatriz
bank,knn,f1_score,v9,9,0.6519138612390591,rafael-leonardo
bank,knn,f1_score,v9,9,0.5302029836145756,ana--beatriz
bank,knn,f1_score,v10,10,0.5884653705454913,rafael-leonardo
bank,knn,f1_score,v10,10,0.5189676961621178,ana--beatriz
bank,knn,f1_score,v11,11,0.7183534229426526,rafael-leonardo
bank,knn,f1_score,v11,11,0.5019966579328659,ana--beatriz
bank,knn,f1_score,v12,12,0.6425893110397836,rafael-leonardo
bank,knn,f1_score,v12,12,0.5275694508114055,ana--beatriz
bank,knn,f1_score,v13,13,0.6202492500443948,rafael-leonardo
bank,knn,f1_score,v13,13,0.5336084905660378,ana--beatriz
bank,knn,f1_score,v14,14,0.7154971935401515,rafael-leonardo
bank,knn,f1_score,v14,14,0.5077688971860841,ana--beatriz
bank,knn,f1_score,v15,15,0.503994698931937,rafael-leonardo
bank,knn,f1_score,v15,15,0.4995050750775942,ana--beatriz
bank,knn,f1_score,v16,16,0.7721559756931877,rafael-leonardo
bank,knn,f1_score,v16,16,0.5139001152476259,ana--beatriz
bank,knn,f1_score,v17,17,0.5839912912277686,rafael-leonardo
bank,knn,f1_score,v17,17,0.5302029836145756,ana--beatriz
bank,knn,f1_score,v18,18,0.6564522859221112,rafael-leonardo
bank,knn,f1_score,v18,18,0.5310408587791161,ana--beatriz
bank,knn,f1_score,v19,19,0.7603188476965546,rafael-leonardo
bank,knn,f1_score,v19,19,0.4972109875749901,ana--beatriz
bank,knn,f1_score,v20,20,0.5199882139150358,rafael-leonardo
bank,knn,f1_score,v20,20,0.5171091908876669,ana--beatriz
bank,naive_bayes,accuracy,v1,1,0.7394879322103111,rafael-leonardo
bank,naive_bayes,accuracy,v1,1,0.8265193370165745,ana--beatriz
bank,naive_bayes,accuracy,v2,2,0.7105181716054558,rafael-leonardo
bank,naive_bayes,accuracy,v2,2,0.834070796460177,ana--beatriz
bank,naive_bayes,accuracy,v3,3,0.8107937705806361,rafael-leonardo
bank,naive_bayes,accuracy,v3,3,0.834070796460177,ana--beatriz
bank,naive_bayes,accuracy,v4,4,0.7065304701540545,rafael-leonardo
bank,naive_bayes,accuracy,v4,4,0.8163716814159292,ana--beatriz
bank,naive_bayes,accuracy,v5,5,0.6978619333605532,rafael-leonardo
bank,naive_bayes,accuracy,v5,5,0.8606194690265486,ana--beatriz
bank,naive_bayes,accuracy,v6,6,0.6642015075566633,rafael-leonardo
bank,naive_bayes,accuracy,v6,6,0.8419889502762431,ana--beatriz
bank,naive_bayes,accuracy,v7,7,0.6331360756597759,rafael-leonardo
bank,naive_bayes,accuracy,v7,7,0.8396017699115044,ana--beatriz
bank,naive_bayes,accuracy,v8,8,0.8161086517683382,rafael-leonardo
bank,naive_bayes,accuracy,v8,8,0.8252212389380531,ana--beatriz
bank,naive_bayes,accuracy,v9,9,0.7410733974020398,rafael-leonardo
bank,naive_bayes,accuracy,v9,9,0.8473451327433629,ana--beatriz
bank,naive_bayes,accuracy,v10,10,0.848686448700535,rafael-leonardo
bank,naive_bayes,accuracy,v10,10,0.827433628318584,ana--beatriz
bank,naive_bayes,accuracy,v11,11,0.6080273670874617,rafael-leonardo
bank,naive_bayes,accuracy,v11,11,0.8276243093922652,ana--beatriz
bank,naive_bayes,accuracy,v12,12,0.630871131734684,rafael-leonardo
bank,naive_bayes,accuracy,v12,12,0.8462389380530974,ana--beatriz
bank,naive_bayes,accuracy,v13,13,0.6011786741198508,rafael-leonardo
bank,naive_bayes,accuracy,v13,13,0.838495575221239,ana--beatriz
bank,naive_bayes,accuracy,v14,14,0.614059074552566,rafael-leonardo
bank,naive_bayes,accuracy,v14,14,0.8473451327433629,ana--beatriz
bank,naive_bayes,accuracy,v15,15,0.7407461493518634,rafael-leonardo
bank,naive_bayes,accuracy,v15,15,0.8086283185840708,ana--beatriz
bank,naive_bayes,accuracy,v16,16,0.6654996212891088,rafael-leonardo
bank,naive_bayes,accuracy,v16,16,0.8187845303867404,ana--beatriz
bank,naive_bayes,accuracy,v17,17,0.8002690842663744,rafael-leonardo
bank,naive_bayes,accuracy,v17,17,0.8506637168141593,ana--beatriz
bank,naive_bayes,accuracy,v18,18,0.6455301240100219,rafael-leonardo
bank,naive_bayes,accuracy,v18,18,0.8484513274336283,ana--beatriz
bank,naive_bayes,accuracy,v19,19,0.7172576471637726,rafael-leonardo
bank,naive_bayes,accuracy,v19,19,0.8241150442477876,ana--beatriz
bank,naive_bayes,accuracy,v20,20,0.8341129688322613,rafael-leonardo
bank,naive_bayes,accuracy,v20,20,0.8329646017699115,ana--beatriz
bank,naive_bayes,f1_score,v1,1,0.5843560336599342,rafael-leonardo
bank,naive_bayes,f1_score,v1,1,0.6294320923257481,ana--beatriz
bank,naive_bayes,f1_score,v2,2,0.6926691902507089,rafael-leonardo
bank,naive_bayes,f1_score,v2,2,0.6178300865800865,ana--beatriz
bank,naive_bayes,f1_score,v3,3,0.7919299937701778,rafael-leonardo
bank,naive_bayes,f1_score,v3,3,0.6541804382421349,ana--beatriz
bank,naive_bayes,f1_score,v4,4,0.7181560141314829,rafael-leonardo
bank,naive_bayes,f1_score,v4,4,0.6318495839221228,ana--beatriz
bank,naive_bayes,f1_score,v5,5,0.591715622573552,rafael-leonardo
bank,naive_bayes,f1_score,v5,5,0.660575719649562,ana--beatriz
bank,naive_bayes,f1_score,v6,6,0.758194685714284,rafael-leonardo
bank,naive_bayes,f1_score,v6,6,0.6477937954664831,ana--beatriz
bank,naive_bayes,f1_score,v7,7,0.6565673576674543,rafael-leonardo
bank,naive_bayes,f1_score,v7,7,0.645399088339127,ana--beatriz
bank,naive_bayes,f1_score,v8,8,0.6221967743294615,rafael-leonardo
bank,naive_bayes,f1_score,v8,8,0.6473736705410663,ana--beatriz
bank,naive_bayes,f1_score,v9,9,0.5216817804665652,rafael-leonardo
bank,naive_bayes,f1_score,v9,9,0.6484036796536796,ana--beatriz
bank,naive_bayes,f1_score,v10,10,0.6209737674474347,rafael-leonardo
bank,naive_bayes,f1_score,v10,10,0.6198732048130418,ana--beatriz
bank,naive_bayes,f1_score,v11,11,0.5169524574124115,rafael-leonardo
bank,naive_bayes,f1_score,v11,11,0.6115024766097964,ana--beatriz
bank,naive_bayes,f1_score,v12,12,0.5812323963738519,rafael-leonardo
bank,naive_bayes,f1_score,v12,12,0.66726599178598,ana--beatriz
bank,naive_bayes,f1_score,v13,13,0.6456748135670844,rafael-leonardo
bank,naive_bayes,f1_score,v13,13,0.6308470290771175,ana--beatriz
bank,naive_bayes,f1_score,v14,14,0.741431999977946,rafael-leonardo
bank,naive_bayes,f1_score,v14,14,0.6818460031827641,ana--beatriz
bank,naive_bayes,f1_score,v15,15,0.7281979779264149,rafael-leonardo
bank,naive_bayes,f1_score,v15,15,0.5706901426622416,ana--beatriz
bank,naive_bayes,f1_score,v16,16,0.79394034628011,rafael-leonardo
bank,naive_bayes,f1_score,v16,16,0.6115717186943869,ana--beatriz
bank,naive_bayes,f1_score,v17,17,0.6645327731330738,rafael-leonardo
bank,naive_bayes,f1_score,v17,17,0.6674432863274065,ana--beatriz
bank,naive_bayes,f1_score,v18,18,0.7592309299460753,rafael-leonardo
bank,naive_bayes,f1_score,v18,18,0.6872643712990669,ana--beatriz
bank,naive_bayes,f1_score,v19,19,0.6411967876765267,rafael-leonardo
bank,naive_bayes,f1_score,v19,19,0.6083220927856121,ana--beatriz
bank,naive_bayes,f1_score,v20,20,0.52180965021459,rafael-leonardo
bank,naive_bayes,f1_score,v20,20,0.6196462953520189,ana--beatriz
bank,perceptron,accuracy,v1,1,0.6955568171905142,rafael-leonardo
bank,perceptron,accuracy,v1,1,0.8850828729281768,ana--beatriz
bank,perceptron,accuracy,v2,2,0.787793756568142,rafael-leonardo
bank,perceptron,accuracy,v2,2,0.8993362831858407,ana--beatriz
bank,perceptron,accuracy,v3,3,0.6719125858974884,rafael-leonardo
bank,perceptron,accuracy,v3,3,0.8772123893805309,ana--beatriz
bank,perceptron,accuracy,v4,4,0.7301722901525107,rafael-leonardo
bank,perceptron,accuracy,v4,4,0.870575221238938,ana--beatriz
bank,perceptron,accuracy,v5,5,0.7159822186416064,rafael-leonardo
bank,perceptron,accuracy,v5,5,0.8960176991150443,ana--beatriz
bank,perceptron,accuracy,v6,6,0.7857959164440116,rafael-leonardo
bank,perceptron,accuracy,v6,6,0.881767955801105,ana--beatriz
bank,perceptron,accuracy,v7,7,0.6738088823324773,rafael-leonardo
bank,perceptron,accuracy,v7,7,0.7389380530973452,ana--beatriz
bank,perceptron,accuracy,v8,8,0.7933050323534714,rafael-leonardo
bank,perceptron,accuracy,v8,8,0.8650442477876106,ana--beatriz
